student_id,age,gender,country,device_type,internet_speed_mbps,study_hours_weekly,login_frequency_weekly,avg_session_duration_min,video_watch_time_min,assignments_submitted,forum_posts,quiz_attempts,avg_quiz_score,attendance_rate,engagement_score,final_grade,dropout
19072,28,Female,UK,Tablet,37.15,8.47,6,57.4710527132808,323.56465948294266,8,8,2,71.39,0.42,6.158823297414713,43.39643071916102,1
19073,26,Male,USA,Mobile,67.29,14.94,4,74.62694888705792,373.7731998753771,7,7,2,58.24,0.71,8.150865999376885,30.523142397409913,0
19074,31,Male,Germany,Laptop,66.28,18.02,9,31.438542029186255,393.9342646273818,1,2,6,87.47,0.83,8.775671323136908,56.176733355893965,0
19075,48,Female,India,Laptop,32.4,5.57,7,49.93502169647233,352.5281910952523,2,8,2,54.42,0.97,4.233640955476261,23.720357803804177,0
19076,26,Male,Canada,Mobile,53.25,13.43,14,48.72643427560698,308.21795174859807,0,10,6,69.4,0.46,6.77008975874299,30.14776502392804,1
19077,24,Male,Germany,Mobile,42.57,12.3,2,44.70527376519296,116.31199907621362,7,3,7,76.73,0.74,7.071559995381069,42.574271493684286,0
19078,33,Male,Australia,Laptop,62.91,15.8,3,72.33143786921873,311.31354876165096,6,4,3,56.21,0.96,8.096567743808256,24.288543555244736,0
19079,20,Female,Canada,Tablet,36.86,12.87,12,35.074120665122514,338.53701826399896,1,10,4,65.84,0.81,6.553685091319995,28.873590137428415,0
19080,46,Female,Canada,Tablet,37.24,8.44,2,41.149413508030634,412.03762329738424,6,11,5,55.87,0.48,6.792188116486921,37.04269449392987,1
19081,36,Male,Canada,Laptop,45.83,3.55,8,41.5791195222753,317.9210312747757,7,7,5,40.05,0.6,5.054605156373879,18.575113905834442,0
19082,21,Female,India,Laptop,49.62,9.63,2,27.59264964071084,310.7591272459707,4,2,5,61.46,0.53,6.242795636229854,35.367147552845296,1
19083,49,Male,India,Mobile,63.14,13.46,1,53.112820727275356,378.65653847414933,5,10,6,64.76,0.43,8.131282692370746,40.38377057114559,1
19084,24,Male,Canada,Mobile,27.66,7.23,13,41.09673667362649,420.16347673269183,4,7,1,79.18,0.41,5.26981738366346,39.21436310013101,1
19085,40,Male,Canada,Laptop,30.19,15.83,7,33.295617324773595,347.7678626009362,4,5,4,77.83,0.77,8.08783931300468,43.5792010792008,0
19086,45,Male,Germany,Mobile,51.09,10.17,5,36.59757849275526,229.1136556011092,4,0,3,67.62,0.56,5.596568278005545,33.57856350818357,1
19087,29,Male,India,Tablet,61.71,12.35,8,35.121612293097314,222.20038438371975,5,7,7,72.23,0.46,7.216001921918599,37.66026755026243,1
19088,47,Female,Canada,Laptop,56.25,9.69,11,34.006606348063656,280.72943543197357,2,6,5,61.55,0.43,5.710647177159868,32.097027014591724,1
19089,35,Male,USA,Tablet,68.55,13.66,2,30.822749138413243,210.43732626154969,0,10,5,68.26,0.53,6.150186631307748,20.83817994928954,1
19090,45,Female,Australia,Mobile,54.94,6.9,10,65.90732120750408,90.13548804865357,8,0,1,57.99,0.47,4.320677440243268,21.3106905718273,1
19091,48,Male,India,Mobile,50.1,13.03,14,6.418006603539368,268.77982339394026,7,1,5,46.28,0.64,7.652899116969701,24.73041525630258,0
19092,22,Male,India,Mobile,55.14,7.55,8,25.026760007308788,371.124382895601,7,10,3,62.65,0.62,6.120621914478004,41.8966065499919,0
19093,40,Female,Australia,Laptop,56.16,12.47,1,18.604722633380057,324.48124178762447,1,12,4,90.03,0.96,6.363406208938122,46.909575626798315,0
19094,40,Female,Australia,Tablet,22.46,9.29,5,28.699514141226004,189.8823242761229,7,2,1,57.85,0.46,5.3364116213806145,30.29297746226104,1
19095,39,Female,Australia,Laptop,45.09,7.46,14,16.508496374869026,359.67890583709044,6,6,1,67.57,0.84,5.436394529185453,35.224857556327166,0
19096,43,Female,USA,Tablet,64.17,13.88,10,60.97562244668552,385.3970258100637,5,12,3,43.23,0.99,7.690985129050318,36.976675434563106,0
19097,27,Male,Australia,Mobile,50.85,5.36,9,44.781790445677494,516.7389904500149,9,0,4,88.6,0.93,6.791694952250074,44.13714971630414,0
19098,29,Male,Canada,Tablet,27.16,11.67,8,41.42343887675296,177.7641205675769,6,8,4,71.85,0.46,6.389820602837885,42.67868295749466,1
19099,25,Female,UK,Laptop,64.18,14.35,11,49.47133929509791,322.8170462745387,6,14,6,103.54,0.98,8.319085231372693,59.103842522197965,0
19100,36,Female,India,Laptop,10.03,2.1,5,52.63173532533017,303.65221924683465,6,4,6,66.07,0.96,4.548261096234174,34.22310262903409,0
19101,32,Female,Australia,Tablet,33.85,16.1,13,39.88566222414124,127.70653983713908,2,14,7,71.33,0.69,7.268532699185696,34.406006477844514,0
19102,18,Female,Canada,Mobile,47.46,9.04,7,47.51439169229519,164.8950716765778,6,3,4,42.15,0.99,5.536475358382889,26.25462165247727,0
19103,20,Female,Australia,Tablet,46.72,9.54,6,37.29423834869771,410.14601947317044,2,6,6,73.03,0.75,6.512730097365853,47.4081667397249,0
19104,44,Female,USA,Mobile,44.59,14.16,1,64.25874855646259,349.0274786310458,6,13,6,47.89,0.43,8.393137393155229,35.900818963185515,1
19105,35,Female,USA,Laptop,38.74,8.75,2,35.352408594867235,78.53935687622425,7,8,2,102.15,0.59,4.817696784381122,53.7289790444796,1
19106,35,Female,India,Laptop,45.88,8.82,4,33.999627757143855,335.78122678468884,5,11,7,90.73,0.47,6.724906133923445,49.69992052921399,1
19107,47,Male,USA,Laptop,21.53,16.92,4,40.60765367944424,360.23191445492455,5,13,7,65.77,0.48,9.277159572274623,36.384836738892865,1
19108,47,Male,USA,Laptop,27.66,8.54,10,13.058067296542681,246.4090394521063,2,12,3,51.18,0.89,4.794045197260532,21.6594659914565,0
19109,19,Female,Canada,Tablet,45.96,11.53,1,45.71995080140725,217.02488924046887,7,8,7,65.23,0.93,7.344124446202344,23.788722029882177,0
19110,22,Male,Australia,Mobile,79.18,5.16,11,53.181362204448874,134.11141385364846,0,7,2,67.93,0.97,2.6185570692682423,24.494190846649317,0
19111,46,Female,USA,Mobile,50.85,10.1,8,58.240851427095436,127.90837248726376,4,3,3,62.67,0.81,5.069541862436319,40.16104631004295,0
19112,18,Male,UK,Mobile,73.73,11.09,2,53.57912992374939,402.93325242365484,3,10,1,66.38,0.76,6.141666262118274,33.649464843194174,0
19113,27,Female,Canada,Tablet,54.37,5.61,12,42.69419426277459,106.72158682057301,7,7,3,72.79,0.87,4.216607934102866,43.759510715333235,0
19114,37,Male,Canada,Laptop,59.99,6.31,13,51.44523821973647,239.44962800665581,0,14,4,63.64,0.89,3.890248140033279,29.929125710969263,0
19115,47,Female,India,Laptop,39.82,6.53,1,36.44955160809435,266.2784115246966,1,10,5,66.09,0.83,4.490392057623483,37.86866957175232,0
19116,27,Male,Canada,Mobile,59.51,14.2,2,52.54215076182444,367.763923959134,7,13,7,58.44,0.75,8.89881961979567,39.346718415318726,0
19117,22,Male,India,Laptop,65.66,6.68,5,29.297662210918016,247.91192950537464,7,3,6,70.47,0.87,5.843559647526874,52.595146194739094,0
19118,35,Female,USA,Laptop,72.46,1.01,10,24.941019012329924,131.7131969867073,1,6,1,58.69,0.86,1.3615659849335364,19.285391742464387,0
19119,38,Male,Germany,Tablet,44.36,9.69,13,40.86572360015217,61.18396299152258,2,9,7,75.05,0.86,5.012919814957613,41.48370588485472,0
19120,43,Male,UK,Laptop,21.47,8.73,6,30.83624899241961,291.2506165023629,7,3,6,50.84,0.72,6.675253082511815,23.501149366299586,0
19121,32,Male,Australia,Tablet,58.33,6.48,7,17.85802831314804,241.36772309295782,5,7,7,71.9,0.5,5.550838615464789,33.868812379443796,1
19122,37,Male,UK,Tablet,74.67,8.88,8,56.96987542595026,286.9521987965291,1,12,3,37.55,0.47,4.898760993982647,15.826743298174518,1
19123,25,Female,USA,Mobile,41.51,15.98,1,29.381230754086573,116.52785036988064,5,12,2,64.04,0.81,6.776639251849403,40.30343531310098,0
19124,34,Female,Germany,Mobile,44.28,13.28,10,12.831878579109286,340.49783409204144,0,10,7,57.35,0.92,7.086489170460207,23.17801001364402,0
19125,48,Female,Canada,Mobile,45.96,13.31,1,32.59981020865994,91.25409207620882,4,5,7,90.55,0.86,6.649270460381044,41.245570166017856,0
19126,29,Male,Germany,Tablet,34.05,6.7,3,30.44555580114401,429.79508429582694,1,1,4,64.49,0.72,5.158975421479134,30.65566353755925,0
19127,38,Female,Canada,Laptop,21.23,12.66,4,22.157071292986114,207.81328594683234,7,7,6,61.58,0.41,7.437066429734162,41.10800910472234,1
19128,47,Male,Canada,Laptop,77.56,15.63,7,34.914056821026875,299.6569276990769,3,1,2,61.57,0.44,7.187284638495385,31.056151927558435,1
19129,47,Male,Canada,Laptop,53.01,11.0,8,40.83079985138493,556.013591053226,5,14,2,54.62,0.85,7.48006795526613,37.10854758785776,0
19130,44,Male,Germany,Tablet,39.33,13.64,12,44.137573831769814,314.24538831758554,7,0,2,59.9,0.5,7.463226941587928,35.224742055004064,1
19131,29,Female,USA,Mobile,65.29,8.46,9,21.91144473045094,271.82771256545647,6,2,6,67.09,0.62,6.297138562827283,38.95782711301191,0
19132,43,Female,Canada,Laptop,39.09,9.33,7,45.51210604723477,194.15900925173878,5,14,3,79.11,0.46,5.3697950462586945,39.74959367811228,1
19133,18,Male,Australia,Tablet,58.08,9.94,9,18.773689895480288,256.679939839857,0,7,1,71.13,0.65,4.465399699199285,29.50351558510534,0
19134,43,Male,USA,Tablet,52.24,11.58,5,12.85741206043243,296.15424940494273,2,7,1,86.26,0.71,5.554771247024714,42.006545781600096,0
19135,43,Female,Canada,Mobile,51.26,4.85,7,40.23983855776787,414.3803815983826,5,2,3,77.74,0.66,5.126901907991913,34.618271930338246,0
19136,21,Male,USA,Laptop,33.56,13.73,8,1.9444958601886455,91.20991532037061,4,4,5,83.96,0.4,6.375049576601852,45.42688859876571,1
19137,25,Male,Australia,Laptop,49.63,8.38,6,68.5797792427864,477.6705214458314,1,10,6,73.31,0.53,6.302352607229158,41.67750770905226,1
19138,18,Female,Australia,Laptop,60.49,11.67,5,37.90628560428787,92.22652865620591,3,2,6,67.23,0.7,5.76213264328103,32.9080427963121,0
19139,44,Female,USA,Laptop,63.42,9.9,10,46.958087298912446,527.4523613361615,8,4,4,45.07,0.9,8.007261806680809,25.285723058422835,0
19140,32,Male,USA,Mobile,42.88,8.26,2,40.52659179228794,423.1543348215827,0,1,6,68.08,0.65,5.793771674107913,41.81772392326214,0
19141,35,Female,India,Laptop,52.73,3.69,7,44.4951008063029,362.49422644445883,2,7,7,70.76,0.43,4.719471132222294,30.812720133689588,1
19142,18,Male,Australia,Tablet,42.59,7.32,2,13.372603716568634,262.5615207042426,5,4,4,58.9,0.55,5.308807603521213,34.91590108534699,1
19143,28,Male,Australia,Tablet,39.82,10.04,14,31.60636939886254,364.2285694755117,2,0,4,73.51,0.99,6.033142847377558,42.85482369504834,0
19144,40,Female,Germany,Mobile,43.07,16.1,10,72.032455067895,406.8580498524888,0,2,7,48.37,0.83,8.264290249262444,29.760601097080663,0
19145,19,Male,Canada,Mobile,51.35,14.91,4,38.19364603049,257.26835974467446,9,2,4,76.77,0.92,8.359341798723372,39.12264705627702,0
19146,18,Female,Canada,Tablet,65.85,13.11,10,66.24975656257419,375.15879047094955,1,5,6,87.39,0.63,7.208793952354748,44.37916490534093,0
19147,48,Female,India,Tablet,57.07,12.22,1,32.23502537320995,103.95877273654028,7,3,1,75.65,0.5,5.785793863682702,32.8088658719348,1
19148,29,Female,USA,Tablet,26.82,11.5,11,60.25996883648362,284.6109924288771,2,8,5,90.21,0.81,6.273054962144386,43.06717733699227,0
19149,33,Male,USA,Tablet,47.94,1.3,1,53.14787674683026,335.5462291080002,6,10,4,74.17,0.59,4.067731145540001,31.459008252217043,1
19150,39,Female,Canada,Laptop,63.93,11.98,10,43.55817831728706,102.08965198569288,2,14,2,70.15,0.9,4.904448259928465,43.945534351819084,0
19151,39,Male,UK,Laptop,35.59,12.79,10,52.96452970104385,346.9647718943051,7,2,4,98.96,0.97,7.771823859471525,51.72261469896572,0
19152,27,Male,Canada,Tablet,10.67,3.01,9,24.051099320531268,366.95126195548164,6,14,7,94.61,0.67,5.337756309777408,40.91771958704456,0
19153,35,Female,Canada,Tablet,53.66,10.03,9,43.43779909323422,494.11727662998703,2,14,5,57.73,0.72,6.8795863831499355,29.5119417221487,0
19154,32,Male,India,Laptop,66.92,17.12,3,49.098326700348615,321.16012468471143,7,11,7,82.19,0.64,9.541800623423558,42.89189277014461,0
19155,34,Female,USA,Mobile,58.43,10.5,3,54.753077014099816,433.5894876795901,7,13,2,58.6,0.76,7.117947438397951,18.614944513461072,0
19156,47,Female,Germany,Tablet,72.36,25.34,3,27.322707770263897,93.07259481330479,3,3,3,91.74,0.55,9.267362974066522,42.97474736606658,1
19157,27,Female,Canada,Tablet,54.66,4.7,3,41.98853318522882,257.26958688181827,8,4,5,82.69,0.86,5.296347934409091,37.02602712578661,0
19158,20,Male,Canada,Mobile,39.17,11.38,8,57.36745029202834,168.58931193691143,2,1,4,70.01,0.84,5.456946559684558,35.061267814067065,0
19159,43,Female,Germany,Laptop,44.05,5.93,4,44.47984411559175,327.3273890989642,0,13,2,95.83,0.59,3.8156369454948207,40.65064688703499,1
19160,47,Female,India,Tablet,46.73,12.86,6,44.52229636051442,541.1419955874376,0,7,5,39.83,0.68,7.5637099779371875,20.693958338654213,0
19161,38,Female,UK,Mobile,56.44,12.36,5,29.217870253934905,168.1322586169871,3,3,4,75.46,0.41,5.9486612930849345,38.31980393307464,1
19162,33,Male,India,Mobile,33.65,11.93,8,24.515489588914626,267.3827443281556,9,14,3,63.29,0.71,7.3159137216407775,43.27747046998714,0
19163,23,Male,Canada,Tablet,40.32,16.76,5,42.078782076798504,297.4492178202928,7,12,4,86.9,0.66,8.715246089101464,48.56752318839737,0
19164,20,Female,India,Mobile,66.26,5.58,7,37.907971003356664,362.14272006723104,8,4,7,117.75,0.5,6.484713600336155,51.007833522367974,1
19165,26,Female,Australia,Mobile,20.27,11.58,12,25.811007865728975,367.9224677399551,7,7,6,79.5,0.9,7.913612338699775,50.721895285303034,0
19166,28,Female,Germany,Tablet,28.52,9.6,14,55.65163395885309,201.11710156381668,6,5,3,98.25,0.92,5.6855855078190825,46.54967522782489,0
19167,38,Male,India,Tablet,13.88,8.56,2,29.69915691692603,445.45585771875847,8,6,7,64.98,0.61,7.795279288593793,39.7028529043655,0
19168,30,Male,Canada,Mobile,17.09,9.32,3,15.242176852928402,238.39715790403721,2,5,1,80.53,0.41,4.587985789520186,44.67165672598022,1
19169,35,Male,Germany,Tablet,72.26,12.01,14,39.64226167684321,271.4347390498356,0,12,6,67.54,0.65,6.160173695249179,32.11838648517647,0
19170,43,Female,Germany,Tablet,36.48,14.66,5,23.605503050076468,99.4600077770462,3,6,3,78.17,0.49,6.095300038885231,39.467181635805254,1
19171,39,Male,Canada,Mobile,57.62,7.23,3,30.016706692843616,455.36168992170974,1,12,5,51.05,0.47,5.645808449608549,28.899321288921055,1
19172,45,Female,Canada,Tablet,65.27,13.6,12,58.16719338925867,420.12571094482655,8,5,4,71.36,0.66,8.580628554724134,43.479181555326065,0
19173,41,Male,Canada,Laptop,68.95,7.98,10,52.88678693163275,74.84190309392667,9,2,2,85.59,0.62,4.968209515469634,52.27534469063607,0
19174,44,Female,UK,Tablet,47.59,10.78,3,55.94287202046409,442.2108631303987,4,0,5,55.36,0.79,7.245054315651992,26.458192028454445,0
19175,39,Male,Canada,Laptop,57.94,17.53,1,46.819893387816386,351.33834802586307,3,12,6,55.76,0.7,8.815691740129317,29.55894556381738,0
19176,21,Male,India,Mobile,50.56,14.24,7,42.0959844390332,195.27271926306764,6,7,6,63.03,0.96,7.648363596315338,28.774289648788965,0
19177,39,Male,Australia,Mobile,49.42,8.7,13,25.92069995986453,272.9675256359518,5,5,2,70.45,0.5,5.374837628179759,36.3856370390856,1
19178,41,Male,USA,Tablet,40.47,11.78,8,47.041988468161804,444.361939678623,0,8,7,91.9,0.48,7.155809698393115,49.887321947703015,1
19179,25,Female,UK,Tablet,57.55,8.72,12,31.846346509208104,375.35374056317744,1,8,6,61.24,0.55,5.8927687028158875,29.7465131856466,1
19180,30,Female,UK,Mobile,71.17,8.0,1,33.69161252173362,233.97819627443326,5,5,1,97.26,0.8,4.769890981372167,49.81600868038395,0
19181,27,Female,USA,Tablet,51.68,11.1,9,54.747585386472245,63.54513245881557,3,5,7,65.75,0.96,5.647725662294079,36.55954811563051,0
19182,19,Male,India,Tablet,72.48,16.16,2,37.55339868816192,362.31230752853844,2,7,1,55.96,0.48,7.259561537642693,28.526229762953644,1
19183,25,Female,UK,Mobile,76.93,8.84,14,25.11153575381085,185.93370355009267,7,0,6,87.17,0.86,6.181668517750463,35.45218763885694,0
19184,23,Male,UK,Mobile,52.23,11.68,5,36.08914775090187,163.4047744218217,0,13,4,68.45,0.68,5.121023872109109,41.022941615512586,0
19185,33,Male,Canada,Laptop,62.7,15.44,3,52.59487541744878,392.40369211988605,8,4,3,70.34,0.89,8.79401846059943,38.399511918085615,0
19186,35,Male,Australia,Laptop,46.49,11.59,7,44.46089985607839,126.88562765740176,5,9,3,68.9,0.52,5.711428138287008,30.544692749758894,1
19187,34,Female,Germany,Mobile,58.11,8.79,3,44.66575592047768,284.10960590162045,4,12,1,26.13,0.78,5.0575480295081015,21.374103111468326,0
19188,23,Male,UK,Mobile,35.68,6.62,3,64.55973211090837,140.44268937626276,7,8,2,54.16,0.64,4.488213446881314,23.39290393304917,0
19189,30,Male,Australia,Laptop,56.21,1.33,9,25.772538375760277,446.9132600059871,8,14,3,67.61,0.61,4.833566300029936,42.411987980384374,0
19190,40,Male,India,Mobile,49.78,17.81,13,48.17896082229254,282.58661944980184,2,11,6,60.24,0.8,8.35593309724901,27.110438973238615,0
19191,31,Male,Germany,Mobile,33.76,6.14,9,55.69152842700126,240.9811889079977,8,0,7,80.63,0.9,6.046905944539988,32.777290452947696,0
19192,47,Female,USA,Mobile,59.98,3.64,12,25.79733780311838,372.86139838379495,1,7,3,74.31,1.0,3.756306991918975,41.33960704084933,0
19193,43,Female,UK,Tablet,54.41,7.77,13,15.711329872124608,498.9041740447212,8,7,7,37.3,0.83,7.825520870223606,15.759484883262544,0
19194,38,Female,India,Laptop,17.06,12.21,1,37.06174905783132,444.097655581106,1,14,3,76.7,0.54,6.68348827790553,40.602059148181276,1
19195,47,Female,Australia,Laptop,50.29,2.22,12,75.26322683382008,145.77867692996705,5,2,2,82.73,0.76,2.794893384649835,45.539962136367784,0
19196,27,Female,USA,Laptop,66.37,12.73,10,45.47464493886618,152.24954479981207,8,1,1,57.39,0.86,6.38024772399906,30.794783138819877,0
19197,41,Male,Canada,Mobile,33.67,8.48,6,5.2179695710174485,448.55952317102856,3,8,5,69.42,0.71,6.3867976158551425,43.203740434233154,0
19198,28,Female,Canada,Mobile,48.05,13.49,13,34.03848757991975,35.70555210941211,2,8,1,65.94,0.95,4.825527760547061,33.02593815356061,0
19199,30,Female,Germany,Tablet,24.41,6.08,5,56.639417147620975,43.8743363431376,3,5,4,73.68,0.78,3.4433716817156883,33.4186104671064,0
19200,29,Female,USA,Laptop,39.1,4.84,7,54.25402887569563,219.49812389588965,7,8,7,72.19,0.91,5.3494906194794485,39.048455932337575,0
19201,26,Female,Germany,Mobile,58.79,6.76,1,42.560857769533925,41.99407293946035,4,0,1,65.06,0.75,3.2379703646973024,22.772981228299702,0
19202,21,Female,USA,Mobile,71.43,16.79,2,62.230628377237515,323.65614721272755,3,7,1,83.2,0.76,7.455280736063638,48.71309574656948,0
19203,24,Male,Australia,Tablet,37.85,8.79,9,62.29532139714375,290.20342527128497,7,1,2,70.23,0.67,5.888017126356425,40.36774965564222,0
19204,41,Female,USA,Mobile,42.63,6.41,7,48.924403542909246,355.4672583420735,6,11,2,70.81,0.89,5.300336291710368,36.74605493806028,0
19205,46,Male,Canada,Laptop,48.27,4.37,14,49.457106640971475,520.1798444473437,4,11,6,57.44,0.92,5.911899222236719,30.984988297734564,0
19206,39,Female,Germany,Laptop,49.64,12.81,7,35.046670876230216,320.84849640180073,7,8,2,90.18,0.97,7.247242482009004,55.106608939126716,0
19207,19,Male,Canada,Laptop,48.38,10.65,7,40.367822351496685,546.7709825002386,1,6,1,74.0,0.64,6.328854912501193,45.7980578687487,0
19208,24,Male,USA,Laptop,50.14,12.06,12,24.022458833206727,398.86105053094326,0,8,1,63.15,0.45,5.812305252654716,30.166197335128217,1
19209,46,Female,Canada,Tablet,37.31,8.14,1,39.77521860814426,516.8609472065338,3,1,4,83.43,0.71,6.426304736032669,45.95399883496675,0
19210,26,Female,Germany,Mobile,42.16,16.44,6,38.08603792106929,314.7213897414331,7,3,3,81.86,0.77,8.505606948707166,44.333928047394195,0
19211,22,Female,Germany,Tablet,60.9,6.44,11,49.27906266895975,352.4552572474603,7,13,7,55.67,0.89,6.494276286237302,31.09559125559921,0
19212,32,Male,India,Tablet,63.49,14.71,13,56.96674104563656,219.65206978372663,3,3,7,86.27,0.5,7.5112603489186345,42.86965468221155,1
19213,35,Male,Canada,Laptop,45.51,11.56,12,27.800305844352277,43.703011538465944,8,11,3,74.2,0.42,5.88651505769233,35.675381798261576,1
19214,21,Female,India,Laptop,53.3,11.08,4,43.4392680218948,281.83171047481096,5,9,5,70.13,0.81,6.7331585523740545,33.729669086815804,0
19215,36,Male,USA,Mobile,59.85,19.03,14,53.31097593541432,245.08148609219097,1,10,4,73.05,0.56,7.934407430460955,40.44512821715559,1
19216,37,Female,Australia,Laptop,56.9,9.97,3,18.23951163305057,615.0373583184735,7,9,5,92.54,0.6,8.466186791592367,42.98926140570215,0
19217,43,Male,Canada,Tablet,58.84,17.8,13,31.576591713441037,252.48068982196108,3,5,4,47.8,0.5,8.002403449109806,27.489527134639506,1
